date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,last day in month flag,same day year ago,,table insert statement
20111010,10/10/11,1,10,1379,Monday,Mon,y,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,10/10/10,,"insert into Date_Dimension values(20111010, '2011-10-10',1, 10, 1379, 'Monday', 'Mon', 'y', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-10')"
20111011,11/10/11,2,11,1380,Tuesday,Tue,y,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,11/10/10,,"insert into Date_Dimension values(20111011, '2011-10-11',2, 11, 1380, 'Tuesday', 'Tue', 'y', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-11')"
20111012,12/10/11,3,12,1381,Wednesday,Wed,y,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,12/10/10,,"insert into Date_Dimension values(20111012, '2011-10-12',3, 12, 1381, 'Wednesday', 'Wed', 'y', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-12')"
20111013,13/10/11,4,13,1382,Thursday,Thu,y,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,13/10/10,,"insert into Date_Dimension values(20111013, '2011-10-13',4, 13, 1382, 'Thursday', 'Thu', 'y', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-13')"
20111014,14/10/11,5,14,1383,Friday,Fri,y,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,14/10/10,,"insert into Date_Dimension values(20111014, '2011-10-14',5, 14, 1383, 'Friday', 'Fri', 'y', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-14')"
20111015,15/10/11,6,15,1384,Saturday,Sat,n,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,15/10/10,,"insert into Date_Dimension values(20111015, '2011-10-15',6, 15, 1384, 'Saturday', 'Sat', 'n', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-15')"
20111016,16/10/11,7,16,1385,Sunday,Sun,n,42,201,10/10/11,20111010,10,46,October,Oct,4,2011,201110,4,2,2012,n,16/10/10,,"insert into Date_Dimension values(20111016, '2011-10-16',7, 16, 1385, 'Sunday', 'Sun', 'n', 42, 201, '2011-10-10', 20111010, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-16')"
20111017,17/10/11,1,17,1386,Monday,Mon,y,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,17/10/10,,"insert into Date_Dimension values(20111017, '2011-10-17',1, 17, 1386, 'Monday', 'Mon', 'y', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-17')"
20111018,18/10/11,2,18,1387,Tuesday,Tue,y,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,18/10/10,,"insert into Date_Dimension values(20111018, '2011-10-18',2, 18, 1387, 'Tuesday', 'Tue', 'y', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-18')"
20111019,19/10/11,3,19,1388,Wednesday,Wed,y,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,19/10/10,,"insert into Date_Dimension values(20111019, '2011-10-19',3, 19, 1388, 'Wednesday', 'Wed', 'y', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-19')"
20111020,20/10/11,4,20,1389,Thursday,Thu,y,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,20/10/10,,"insert into Date_Dimension values(20111020, '2011-10-20',4, 20, 1389, 'Thursday', 'Thu', 'y', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-20')"
20111021,21/10/11,5,21,1390,Friday,Fri,y,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,21/10/10,,"insert into Date_Dimension values(20111021, '2011-10-21',5, 21, 1390, 'Friday', 'Fri', 'y', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-21')"
20111022,22/10/11,6,22,1391,Saturday,Sat,n,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,22/10/10,,"insert into Date_Dimension values(20111022, '2011-10-22',6, 22, 1391, 'Saturday', 'Sat', 'n', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-22')"
20111023,23/10/11,7,23,1392,Sunday,Sun,n,43,202,17/10/11,20111017,10,46,October,Oct,4,2011,201110,4,2,2012,n,23/10/10,,"insert into Date_Dimension values(20111023, '2011-10-23',7, 23, 1392, 'Sunday', 'Sun', 'n', 43, 202, '2011-10-17', 20111017, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-23')"
20111024,24/10/11,1,24,1393,Monday,Mon,y,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,24/10/10,,"insert into Date_Dimension values(20111024, '2011-10-24',1, 24, 1393, 'Monday', 'Mon', 'y', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-24')"
20111025,25/10/11,2,25,1394,Tuesday,Tue,y,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,25/10/10,,"insert into Date_Dimension values(20111025, '2011-10-25',2, 25, 1394, 'Tuesday', 'Tue', 'y', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-25')"
20111026,26/10/11,3,26,1395,Wednesday,Wed,y,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,26/10/10,,"insert into Date_Dimension values(20111026, '2011-10-26',3, 26, 1395, 'Wednesday', 'Wed', 'y', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-26')"
20111027,27/10/11,4,27,1396,Thursday,Thu,y,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,27/10/10,,"insert into Date_Dimension values(20111027, '2011-10-27',4, 27, 1396, 'Thursday', 'Thu', 'y', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-27')"
20111028,28/10/11,5,28,1397,Friday,Fri,y,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,28/10/10,,"insert into Date_Dimension values(20111028, '2011-10-28',5, 28, 1397, 'Friday', 'Fri', 'y', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-28')"
20111029,29/10/11,6,29,1398,Saturday,Sat,n,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,29/10/10,,"insert into Date_Dimension values(20111029, '2011-10-29',6, 29, 1398, 'Saturday', 'Sat', 'n', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-29')"
20111030,30/10/11,7,30,1399,Sunday,Sun,n,44,203,24/10/11,20111024,10,46,October,Oct,4,2011,201110,4,2,2012,n,30/10/10,,"insert into Date_Dimension values(20111030, '2011-10-30',7, 30, 1399, 'Sunday', 'Sun', 'n', 44, 203, '2011-10-24', 20111024, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'n', '2010-10-30')"
20111031,31/10/11,1,31,1400,Monday,Mon,y,45,204,31/10/11,20111031,10,46,October,Oct,4,2011,201110,4,2,2012,y,31/10/10,,"insert into Date_Dimension values(20111031, '2011-10-31',1, 31, 1400, 'Monday', 'Mon', 'y', 45, 204, '2011-10-31', 20111031, 10, 46, 'October', 'Oct', 4, 2011, 201110, 4, 2, 2012, 'y', '2010-10-31')"
20111101,01/11/11,2,1,1401,Tuesday,Tue,y,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,01/11/10,,"insert into Date_Dimension values(20111101, '2011-11-1',2, 1, 1401, 'Tuesday', 'Tue', 'y', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-1')"
20111102,02/11/11,3,2,1402,Wednesday,Wed,y,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,02/11/10,,"insert into Date_Dimension values(20111102, '2011-11-2',3, 2, 1402, 'Wednesday', 'Wed', 'y', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-2')"
20111103,03/11/11,4,3,1403,Thursday,Thu,y,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,03/11/10,,"insert into Date_Dimension values(20111103, '2011-11-3',4, 3, 1403, 'Thursday', 'Thu', 'y', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-3')"
20111104,04/11/11,5,4,1404,Friday,Fri,y,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,04/11/10,,"insert into Date_Dimension values(20111104, '2011-11-4',5, 4, 1404, 'Friday', 'Fri', 'y', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-4')"
20111105,05/11/11,6,5,1405,Saturday,Sat,n,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,05/11/10,,"insert into Date_Dimension values(20111105, '2011-11-5',6, 5, 1405, 'Saturday', 'Sat', 'n', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-5')"
20111106,06/11/11,7,6,1406,Sunday,Sun,n,45,204,31/10/11,20111031,11,47,November,Nov,4,2011,201111,5,2,2012,n,06/11/10,,"insert into Date_Dimension values(20111106, '2011-11-6',7, 6, 1406, 'Sunday', 'Sun', 'n', 45, 204, '2011-10-31', 20111031, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-6')"
20111107,07/11/11,1,7,1407,Monday,Mon,y,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,07/11/10,,"insert into Date_Dimension values(20111107, '2011-11-7',1, 7, 1407, 'Monday', 'Mon', 'y', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-7')"
20111108,08/11/11,2,8,1408,Tuesday,Tue,y,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,08/11/10,,"insert into Date_Dimension values(20111108, '2011-11-8',2, 8, 1408, 'Tuesday', 'Tue', 'y', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-8')"
20111109,09/11/11,3,9,1409,Wednesday,Wed,y,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,09/11/10,,"insert into Date_Dimension values(20111109, '2011-11-9',3, 9, 1409, 'Wednesday', 'Wed', 'y', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-9')"
20111110,10/11/11,4,10,1410,Thursday,Thu,y,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,10/11/10,,"insert into Date_Dimension values(20111110, '2011-11-10',4, 10, 1410, 'Thursday', 'Thu', 'y', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-10')"
20111111,11/11/11,5,11,1411,Friday,Fri,y,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,11/11/10,,"insert into Date_Dimension values(20111111, '2011-11-11',5, 11, 1411, 'Friday', 'Fri', 'y', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-11')"
20111112,12/11/11,6,12,1412,Saturday,Sat,n,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,12/11/10,,"insert into Date_Dimension values(20111112, '2011-11-12',6, 12, 1412, 'Saturday', 'Sat', 'n', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-12')"
20111113,13/11/11,7,13,1413,Sunday,Sun,n,46,205,07/11/11,20111107,11,47,November,Nov,4,2011,201111,5,2,2012,n,13/11/10,,"insert into Date_Dimension values(20111113, '2011-11-13',7, 13, 1413, 'Sunday', 'Sun', 'n', 46, 205, '2011-11-7', 20111107, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-13')"
20111114,14/11/11,1,14,1414,Monday,Mon,y,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,14/11/10,,"insert into Date_Dimension values(20111114, '2011-11-14',1, 14, 1414, 'Monday', 'Mon', 'y', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-14')"
20111115,15/11/11,2,15,1415,Tuesday,Tue,y,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,15/11/10,,"insert into Date_Dimension values(20111115, '2011-11-15',2, 15, 1415, 'Tuesday', 'Tue', 'y', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-15')"
20111116,16/11/11,3,16,1416,Wednesday,Wed,y,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,16/11/10,,"insert into Date_Dimension values(20111116, '2011-11-16',3, 16, 1416, 'Wednesday', 'Wed', 'y', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-16')"
20111117,17/11/11,4,17,1417,Thursday,Thu,y,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,17/11/10,,"insert into Date_Dimension values(20111117, '2011-11-17',4, 17, 1417, 'Thursday', 'Thu', 'y', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-17')"
20111118,18/11/11,5,18,1418,Friday,Fri,y,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,18/11/10,,"insert into Date_Dimension values(20111118, '2011-11-18',5, 18, 1418, 'Friday', 'Fri', 'y', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-18')"
20111119,19/11/11,6,19,1419,Saturday,Sat,n,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,19/11/10,,"insert into Date_Dimension values(20111119, '2011-11-19',6, 19, 1419, 'Saturday', 'Sat', 'n', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-19')"
20111120,20/11/11,7,20,1420,Sunday,Sun,n,47,206,14/11/11,20111114,11,47,November,Nov,4,2011,201111,5,2,2012,n,20/11/10,,"insert into Date_Dimension values(20111120, '2011-11-20',7, 20, 1420, 'Sunday', 'Sun', 'n', 47, 206, '2011-11-14', 20111114, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-20')"
20111121,21/11/11,1,21,1421,Monday,Mon,y,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,21/11/10,,"insert into Date_Dimension values(20111121, '2011-11-21',1, 21, 1421, 'Monday', 'Mon', 'y', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-21')"
20111122,22/11/11,2,22,1422,Tuesday,Tue,y,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,22/11/10,,"insert into Date_Dimension values(20111122, '2011-11-22',2, 22, 1422, 'Tuesday', 'Tue', 'y', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-22')"
20111123,23/11/11,3,23,1423,Wednesday,Wed,y,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,23/11/10,,"insert into Date_Dimension values(20111123, '2011-11-23',3, 23, 1423, 'Wednesday', 'Wed', 'y', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-23')"
20111124,24/11/11,4,24,1424,Thursday,Thu,y,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,24/11/10,,"insert into Date_Dimension values(20111124, '2011-11-24',4, 24, 1424, 'Thursday', 'Thu', 'y', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-24')"
20111125,25/11/11,5,25,1425,Friday,Fri,y,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,25/11/10,,"insert into Date_Dimension values(20111125, '2011-11-25',5, 25, 1425, 'Friday', 'Fri', 'y', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-25')"
20111126,26/11/11,6,26,1426,Saturday,Sat,n,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,26/11/10,,"insert into Date_Dimension values(20111126, '2011-11-26',6, 26, 1426, 'Saturday', 'Sat', 'n', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-26')"
20111127,27/11/11,7,27,1427,Sunday,Sun,n,48,207,21/11/11,20111121,11,47,November,Nov,4,2011,201111,5,2,2012,n,27/11/10,,"insert into Date_Dimension values(20111127, '2011-11-27',7, 27, 1427, 'Sunday', 'Sun', 'n', 48, 207, '2011-11-21', 20111121, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-27')"
20111128,28/11/11,1,28,1428,Monday,Mon,y,49,208,28/11/11,20111128,11,47,November,Nov,4,2011,201111,5,2,2012,n,28/11/10,,"insert into Date_Dimension values(20111128, '2011-11-28',1, 28, 1428, 'Monday', 'Mon', 'y', 49, 208, '2011-11-28', 20111128, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-28')"
20111129,29/11/11,2,29,1429,Tuesday,Tue,y,49,208,28/11/11,20111128,11,47,November,Nov,4,2011,201111,5,2,2012,n,29/11/10,,"insert into Date_Dimension values(20111129, '2011-11-29',2, 29, 1429, 'Tuesday', 'Tue', 'y', 49, 208, '2011-11-28', 20111128, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'n', '2010-11-29')"
20111130,30/11/11,3,30,1430,Wednesday,Wed,y,49,208,28/11/11,20111128,11,47,November,Nov,4,2011,201111,5,2,2012,y,30/11/10,,"insert into Date_Dimension values(20111130, '2011-11-30',3, 30, 1430, 'Wednesday', 'Wed', 'y', 49, 208, '2011-11-28', 20111128, 11, 47, 'November', 'Nov', 4, 2011, 201111, 5, 2, 2012, 'y', '2010-11-30')"
20111201,01/12/11,4,1,1431,Thursday,Thu,y,49,208,28/11/11,20111128,12,48,December,Dec,4,2011,201112,6,2,2012,n,01/12/10,,"insert into Date_Dimension values(20111201, '2011-12-1',4, 1, 1431, 'Thursday', 'Thu', 'y', 49, 208, '2011-11-28', 20111128, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-1')"
20111202,02/12/11,5,2,1432,Friday,Fri,y,49,208,28/11/11,20111128,12,48,December,Dec,4,2011,201112,6,2,2012,n,02/12/10,,"insert into Date_Dimension values(20111202, '2011-12-2',5, 2, 1432, 'Friday', 'Fri', 'y', 49, 208, '2011-11-28', 20111128, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-2')"
20111203,03/12/11,6,3,1433,Saturday,Sat,n,49,208,28/11/11,20111128,12,48,December,Dec,4,2011,201112,6,2,2012,n,03/12/10,,"insert into Date_Dimension values(20111203, '2011-12-3',6, 3, 1433, 'Saturday', 'Sat', 'n', 49, 208, '2011-11-28', 20111128, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-3')"
20111204,04/12/11,7,4,1434,Sunday,Sun,n,49,208,28/11/11,20111128,12,48,December,Dec,4,2011,201112,6,2,2012,n,04/12/10,,"insert into Date_Dimension values(20111204, '2011-12-4',7, 4, 1434, 'Sunday', 'Sun', 'n', 49, 208, '2011-11-28', 20111128, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-4')"
20111205,05/12/11,1,5,1435,Monday,Mon,y,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,05/12/10,,"insert into Date_Dimension values(20111205, '2011-12-5',1, 5, 1435, 'Monday', 'Mon', 'y', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-5')"
20111206,06/12/11,2,6,1436,Tuesday,Tue,y,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,06/12/10,,"insert into Date_Dimension values(20111206, '2011-12-6',2, 6, 1436, 'Tuesday', 'Tue', 'y', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-6')"
20111207,07/12/11,3,7,1437,Wednesday,Wed,y,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,07/12/10,,"insert into Date_Dimension values(20111207, '2011-12-7',3, 7, 1437, 'Wednesday', 'Wed', 'y', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-7')"
20111208,08/12/11,4,8,1438,Thursday,Thu,y,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,08/12/10,,"insert into Date_Dimension values(20111208, '2011-12-8',4, 8, 1438, 'Thursday', 'Thu', 'y', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-8')"
20111209,09/12/11,5,9,1439,Friday,Fri,y,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,09/12/10,,"insert into Date_Dimension values(20111209, '2011-12-9',5, 9, 1439, 'Friday', 'Fri', 'y', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-9')"
20111210,10/12/11,6,10,1440,Saturday,Sat,n,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,10/12/10,,"insert into Date_Dimension values(20111210, '2011-12-10',6, 10, 1440, 'Saturday', 'Sat', 'n', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-10')"
20111211,11/12/11,7,11,1441,Sunday,Sun,n,50,209,05/12/11,20111205,12,48,December,Dec,4,2011,201112,6,2,2012,n,11/12/10,,"insert into Date_Dimension values(20111211, '2011-12-11',7, 11, 1441, 'Sunday', 'Sun', 'n', 50, 209, '2011-12-5', 20111205, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-11')"
20111212,12/12/11,1,12,1442,Monday,Mon,y,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,12/12/10,,"insert into Date_Dimension values(20111212, '2011-12-12',1, 12, 1442, 'Monday', 'Mon', 'y', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-12')"
20111213,13/12/11,2,13,1443,Tuesday,Tue,y,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,13/12/10,,"insert into Date_Dimension values(20111213, '2011-12-13',2, 13, 1443, 'Tuesday', 'Tue', 'y', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-13')"
20111214,14/12/11,3,14,1444,Wednesday,Wed,y,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,14/12/10,,"insert into Date_Dimension values(20111214, '2011-12-14',3, 14, 1444, 'Wednesday', 'Wed', 'y', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-14')"
20111215,15/12/11,4,15,1445,Thursday,Thu,y,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,15/12/10,,"insert into Date_Dimension values(20111215, '2011-12-15',4, 15, 1445, 'Thursday', 'Thu', 'y', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-15')"
20111216,16/12/11,5,16,1446,Friday,Fri,y,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,16/12/10,,"insert into Date_Dimension values(20111216, '2011-12-16',5, 16, 1446, 'Friday', 'Fri', 'y', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-16')"
20111217,17/12/11,6,17,1447,Saturday,Sat,n,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,17/12/10,,"insert into Date_Dimension values(20111217, '2011-12-17',6, 17, 1447, 'Saturday', 'Sat', 'n', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-17')"
20111218,18/12/11,7,18,1448,Sunday,Sun,n,51,210,12/12/11,20111212,12,48,December,Dec,4,2011,201112,6,2,2012,n,18/12/10,,"insert into Date_Dimension values(20111218, '2011-12-18',7, 18, 1448, 'Sunday', 'Sun', 'n', 51, 210, '2011-12-12', 20111212, 12, 48, 'December', 'Dec', 4, 2011, 201112, 6, 2, 2012, 'n', '2010-12-18')"
